,data,method,accuracy,macro_f1_score,macro_recall,f1_walk,f1_cycle,f1_pt,f1_drive,VOT_drive,VOT_pt,market_share_walk,market_share_cycle,market_share_pt,market_share_drive
1.1_RandomUnderSampler_10_MNL_mean,1.1_RandomUnderSampler,MNL,0.5335866261398177,0.4573851954514384,0.5048261628760923,0.62562874251497,0.08432203389830509,0.5500703414758921,0.5695196639165866,56.53164645168194,7.982786891862588,0.1918454209952596,0.2477778164487343,0.2779621770296511,0.2824145855263569
1.1_RandomUnderSampler_1_MNL_mean,1.1_RandomUnderSampler,MNL,0.5322568389057751,0.4556543968607306,0.5044839817544687,0.6242189353792612,0.08703414416424904,0.5555694149931397,0.5557950929062724,47.43528833827664,5.282537216720239,0.19317944797032024,0.2466761737091629,0.2810266495568782,0.2791177287636377
1.1_RandomUnderSampler_2_MNL_mean,1.1_RandomUnderSampler,MNL,0.5373100303951368,0.4574844229515954,0.5026670048048336,0.6249105794451951,0.08140569395017792,0.5460701960018234,0.5775512224091854,36.30823439129467,9.519373559557113,0.19129454147247127,0.24771158212860075,0.2771273539832416,0.2838665224156833
1.1_RandomUnderSampler_3_MNL_mean,1.1_RandomUnderSampler,MNL,0.5415273556231003,0.461417418170706,0.5057312387205889,0.6283876156011259,0.08359692724807953,0.5572480324955572,0.5764370973380613,41.6556189234379,7.866519568203205,0.19073673325413545,0.2464192462953926,0.2809696605730087,0.2818743598774637
1.1_RandomUnderSampler_4_MNL_mean,1.1_RandomUnderSampler,MNL,0.5345744680851063,0.4545779079420816,0.5002392102686424,0.620830070477682,0.07851884898505465,0.5462354395783171,0.5727272727272726,37.535844714042895,8.494427201874004,0.19542352793410955,0.2464691735408035,0.2779631821920968,0.2801441163329869
1.1_RandomUnderSampler_5_MNL_mean,1.1_RandomUnderSampler,MNL,0.5348784194528875,0.4559679570823635,0.5027288730698672,0.621978021978022,0.08161434977578476,0.5558797412152734,0.5643997153603741,40.246451101605494,7.435716458645463,0.19402483777416785,0.2463249998186934,0.28065970416364583,0.27899045824349084
1.1_RandomUnderSampler_6_MNL_mean,1.1_RandomUnderSampler,MNL,0.5368161094224924,0.4565835648131501,0.5021852166242196,0.6244057052297939,0.08251652609984042,0.5444430068572907,0.5749690210656754,41.24019085173472,7.5514824211525955,0.19358496129004374,0.2447330307956864,0.2780839272523053,0.2835980806619672
1.1_RandomUnderSampler_7_MNL_mean,1.1_RandomUnderSampler,MNL,0.5344604863221885,0.4568097339306669,0.5039370934933791,0.6238256887976632,0.08247422680412371,0.5584358246609903,0.5625031954598905,39.0182021645999,7.488983599449911,0.19359264078953234,0.24579000243462604,0.28135890548521825,0.2792584512906236
1.1_RandomUnderSampler_8_MNL_mean,1.1_RandomUnderSampler,MNL,0.5345744680851063,0.4555476758361221,0.5020655040292358,0.6239607253147517,0.08386219401631913,0.5450334534225425,0.5693343305908751,31.427251866359445,6.2489036257900885,0.19256954100711546,0.2472338549665933,0.27647214299155043,0.2837244610347393
1.1_RandomUnderSampler_9_MNL_mean,1.1_RandomUnderSampler,MNL,0.5338145896656535,0.4561051302631751,0.5038157490788406,0.6229327453142227,0.08373732921992066,0.5531208075129368,0.5646296390056199,37.0358378051856,7.682374727973904,0.1942575656816832,0.2471681667827157,0.2771516944953868,0.28142257304021484
1.2_One-SidedSelection_10_MNL_mean,1.2_One-SidedSelection,MNL,0.6036854103343465,0.4299061319423946,0.4219446709126376,0.4821925839073722,0.0,0.5705616526791478,0.6668702911830584,40.039001899451684,11.278764138202266,0.12051611678097385,0.05043851455455068,0.3566951782337869,0.4723501904306898
1.2_One-SidedSelection_1_MNL_mean,1.2_One-SidedSelection,MNL,0.6079027355623101,0.4368148252898043,0.4284070479953226,0.5012846131886954,0.0,0.5782749634526155,0.6676997245179063,42.47784706200239,11.361625773337964,0.1218572701997375,0.049323624014862184,0.3610746197229205,0.46774448606247904
1.2_One-SidedSelection_2_MNL_mean,1.2_One-SidedSelection,MNL,0.6082826747720365,0.4375173804686341,0.42949983549662,0.5080713678844521,0.0,0.5715928694652099,0.6704052845248744,38.8816804650916,11.86362089533475,0.1205775622616746,0.04977221395595487,0.35828478960337273,0.4713654341789989
1.2_One-SidedSelection_3_MNL_mean,1.2_One-SidedSelection,MNL,0.6023176291793313,0.4267888859202965,0.4191181614437509,0.4694332887103973,0.0,0.5712813244862461,0.6664409304845428,38.98590687600941,10.643614180296037,0.1192745104454448,0.04925067912645228,0.3588786887606367,0.4725961216674636
1.2_One-SidedSelection_4_MNL_mean,1.2_One-SidedSelection,MNL,0.6044452887537994,0.4316141516808724,0.4237382960069724,0.4897131266299623,0.0,0.5689198786235392,0.6678236014699879,39.55450240825407,10.816051767133265,0.12004814353008254,0.05043850762855456,0.35644513867144456,0.4730682101699203
1.2_One-SidedSelection_5_MNL_mean,1.2_One-SidedSelection,MNL,0.6119300911854103,0.445072864378148,0.4376186951658755,0.5369744491009869,0.0,0.5721046236490376,0.6712123847625674,39.719015084517366,11.902036922608248,0.12612034325457727,0.05057298579304458,0.3567196687378569,0.4665870022145247
1.2_One-SidedSelection_6_MNL_mean,1.2_One-SidedSelection,MNL,0.6098784194528876,0.4422767086971022,0.43444557596296457,0.5281361515234697,0.0,0.5715566369981431,0.669414046266796,43.25909617957714,11.408109213382735,0.1251381079930347,0.04956330455043284,0.3551514691454209,0.4701471183111074
1.2_One-SidedSelection_7_MNL_mean,1.2_One-SidedSelection,MNL,0.5986702127659574,0.4203439228956454,0.4134525256990403,0.4484072549916171,0.0,0.5679140230480384,0.6650544135429262,40.40522615372922,11.675214178582618,0.11816394278675968,0.049668901738904786,0.3563719557451947,0.4757951997291397
1.2_One-SidedSelection_8_MNL_mean,1.2_One-SidedSelection,MNL,0.6109422492401215,0.4420992216222192,0.4339964812902116,0.5218836565096953,0.0,0.5766203851813936,0.6698928447977878,43.39905679281577,11.536197543744436,0.12494962101670333,0.049630107411414576,0.35729270889202003,0.4681275626798612
1.2_One-SidedSelection_9_MNL_mean,1.2_One-SidedSelection,MNL,0.6080547112462006,0.4382761681464783,0.4304469610854419,0.5140933950357593,0.0,0.5686475409836065,0.6703637365665472,35.059019037424676,11.146649968981993,0.12193449980731592,0.050498347163165855,0.3596707822006379,0.4678963708288778
1.3_NeighbourhoodCleaningRule_10_MNL_mean,1.3_NeighbourhoodCleaningRule,MNL,0.6173252279635258,0.463250489350089,0.4739511826106836,0.6329890581859086,0.0,0.55356783919598,0.6664450600184672,44.31128562753486,17.331560953794312,0.16731188754941995,0.04118767464597178,0.32114011154976485,0.4703603262548438
1.3_NeighbourhoodCleaningRule_1_MNL_mean,1.3_NeighbourhoodCleaningRule,MNL,0.6173252279635258,0.463250489350089,0.4739511826106836,0.6329890581859086,0.0,0.55356783919598,0.6664450600184672,44.31128562753486,17.331560953794312,0.16731188754941995,0.04118767464597178,0.32114011154976485,0.4703603262548438
1.3_NeighbourhoodCleaningRule_2_MNL_mean,1.3_NeighbourhoodCleaningRule,MNL,0.6173252279635258,0.463250489350089,0.4739511826106836,0.6329890581859086,0.0,0.55356783919598,0.6664450600184672,44.31128562753486,17.331560953794312,0.16731188754941995,0.04118767464597178,0.32114011154976485,0.4703603262548438
1.3_NeighbourhoodCleaningRule_3_MNL_mean,1.3_NeighbourhoodCleaningRule,MNL,0.6173252279635258,0.463250489350089,0.4739511826106836,0.6329890581859086,0.0,0.55356783919598,0.6664450600184672,44.31128562753486,17.331560953794312,0.16731188754941995,0.04118767464597178,0.32114011154976485,0.4703603262548438
1.3_NeighbourhoodCleaningRule_4_MNL_mean,1.3_NeighbourhoodCleaningRule,MNL,0.6173252279635258,0.463250489350089,0.4739511826106836,0.6329890581859086,0.0,0.55356783919598,0.6664450600184672,44.31128562753486,17.331560953794312,0.16731188754941995,0.04118767464597178,0.32114011154976485,0.4703603262548438
1.3_NeighbourhoodCleaningRule_5_MNL_mean,1.3_NeighbourhoodCleaningRule,MNL,0.6173252279635258,0.463250489350089,0.4739511826106836,0.6329890581859086,0.0,0.55356783919598,0.6664450600184672,44.31128562753486,17.331560953794312,0.16731188754941995,0.04118767464597178,0.32114011154976485,0.4703603262548438
1.3_NeighbourhoodCleaningRule_6_MNL_mean,1.3_NeighbourhoodCleaningRule,MNL,0.6173252279635258,0.463250489350089,0.4739511826106836,0.6329890581859086,0.0,0.55356783919598,0.6664450600184672,44.31128562753486,17.331560953794312,0.16731188754941995,0.04118767464597178,0.32114011154976485,0.4703603262548438
1.3_NeighbourhoodCleaningRule_7_MNL_mean,1.3_NeighbourhoodCleaningRule,MNL,0.6173252279635258,0.463250489350089,0.4739511826106836,0.6329890581859086,0.0,0.55356783919598,0.6664450600184672,44.31128562753486,17.331560953794312,0.16731188754941995,0.04118767464597178,0.32114011154976485,0.4703603262548438
1.3_NeighbourhoodCleaningRule_8_MNL_mean,1.3_NeighbourhoodCleaningRule,MNL,0.6173252279635258,0.463250489350089,0.4739511826106836,0.6329890581859086,0.0,0.55356783919598,0.6664450600184672,44.31128562753486,17.331560953794312,0.16731188754941995,0.04118767464597178,0.32114011154976485,0.4703603262548438
1.3_NeighbourhoodCleaningRule_9_MNL_mean,1.3_NeighbourhoodCleaningRule,MNL,0.6173252279635258,0.463250489350089,0.4739511826106836,0.6329890581859086,0.0,0.55356783919598,0.6664450600184672,44.31128562753486,17.331560953794312,0.16731188754941995,0.04118767464597178,0.32114011154976485,0.4703603262548438
2.1_RandomOverSampler_10_MNL_mean,2.1_RandomOverSampler,MNL,0.5355623100303951,0.4564526812910328,0.5027426679224738,0.6236779794790844,0.082044384667115,0.5512607193139638,0.5688276417039682,37.66286399131917,7.64516156498106,0.1934208973492096,0.2464753755117153,0.27866665764923754,0.28143706948983793
2.1_RandomOverSampler_1_MNL_mean,2.1_RandomOverSampler,MNL,0.5360182370820669,0.4569047008930458,0.5029272614344584,0.6244164886462537,0.0819341840161182,0.5519397651863195,0.5693283657234921,38.47143961928061,7.482572704224546,0.1929191423622449,0.24644746543254675,0.2789833207885599,0.2816500714166465
2.1_RandomOverSampler_2_MNL_mean,2.1_RandomOverSampler,MNL,0.5349924012158055,0.4559589090273932,0.5021711507632999,0.6227648680582907,0.0809608540925267,0.5509419454056133,0.5691679685531422,39.226186461168524,7.868783068851436,0.1939620953024312,0.2468701699079401,0.2780934197512948,0.2810743150383371
2.1_RandomOverSampler_3_MNL_mean,2.1_RandomOverSampler,MNL,0.5358662613981763,0.4567135059124017,0.5025793028085894,0.6242591860924536,0.08097886540600667,0.5513215293815756,0.5702944427695709,38.06542626188658,7.8839390527928375,0.1932371151870948,0.2466456139932029,0.2785730016682797,0.28154426915142194
2.1_RandomOverSampler_4_MNL_mean,2.1_RandomOverSampler,MNL,0.5349544072948328,0.4562372937956216,0.5028994109084723,0.6230387132381929,0.08218569524655707,0.5508452868852458,0.5688794798124905,38.83472842123906,7.6390271122499644,0.1935000052328603,0.2466985307970737,0.27834062445498475,0.28146083951507866
2.1_RandomOverSampler_5_MNL_mean,2.1_RandomOverSampler,MNL,0.5368161094224924,0.4573157211042499,0.5031307942001229,0.6244064577397911,0.08214849921011058,0.5530883103624298,0.5696196171046681,37.88188579510442,7.536811215101258,0.19317194350378855,0.2462787011328767,0.2786230256164579,0.2819263297468781
2.1_RandomOverSampler_6_MNL_mean,2.1_RandomOverSampler,MNL,0.5359422492401216,0.4569431826472067,0.5029539093299846,0.6248022777602025,0.08146004896505676,0.551936,0.5695744038635677,38.59841534663906,7.758680450480113,0.19306097773253916,0.24646583134962954,0.2783986414666852,0.2820745494511448
2.1_RandomOverSampler_7_MNL_mean,2.1_RandomOverSampler,MNL,0.5362462006079027,0.4570550932333448,0.5032576833162204,0.6234811424964495,0.08175117266026358,0.5535338057843325,0.5694542519923333,39.77210055789453,7.781660346902071,0.193992323770498,0.2465351714790303,0.2786026107166455,0.2808698940338257
2.1_RandomOverSampler_8_MNL_mean,2.1_RandomOverSampler,MNL,0.5363981762917933,0.4572247058076674,0.5035731870704159,0.6243678887484196,0.08252971518277641,0.5523274375838071,0.5696737817156665,39.20815592188129,7.596335007109396,0.19338012033426866,0.2468979381484755,0.2784019219630388,0.28132001955421565
2.1_RandomOverSampler_9_MNL_mean,2.1_RandomOverSampler,MNL,0.5370820668693009,0.4577916614565191,0.5042612112041079,0.6246146549679867,0.08325832583258326,0.5530719121215991,0.5702217529039071,38.61292176021746,7.468216786626329,0.19381720444391026,0.2465805925065065,0.2782954388554387,0.2813067641941429
2.2_SMOTENC_10_MNL_mean,2.2_SMOTENC,MNL,0.5417173252279636,0.4601262667084126,0.5042484833122465,0.6266080703156214,0.08352885969028624,0.5542045960914126,0.5761635407363302,31.621628669393097,7.380081054423712,0.19264706661489134,0.2434535349064252,0.2777678247024524,0.2861315737762344
2.2_SMOTENC_1_MNL_mean,2.2_SMOTENC,MNL,0.5398936170212766,0.459221513218055,0.5036708003710338,0.6268585131894485,0.08321775312066575,0.5529936305732484,0.5738161559888578,31.777198849501104,7.3505268430189075,0.19232384701368932,0.2444630775938688,0.277919517468899,0.28529355792353994
2.2_SMOTENC_2_MNL_mean,2.2_SMOTENC,MNL,0.5407674772036474,0.4594950597228149,0.5039271441596872,0.6265848018499323,0.08315814062135014,0.553554381722141,0.5746829146978363,32.591439288193634,7.605358428764282,0.19301274350198253,0.24286615920257545,0.2782327872208856,0.2858883100745576
2.2_SMOTENC_3_MNL_mean,2.2_SMOTENC,MNL,0.5401975683890577,0.459350205702593,0.5040372958763728,0.6265560165975104,0.08366256100395074,0.5533782924036137,0.5738039528052971,32.146015597918456,7.391818381333401,0.1924499467130882,0.24386499296561315,0.2779789473412711,0.2857061129800334
2.2_SMOTENC_4_MNL_mean,2.2_SMOTENC,MNL,0.5413373860182371,0.4599280305781555,0.5041846320647734,0.626746506986028,0.08333333333333333,0.5544818817546091,0.5751504002386516,31.853105009063672,7.465848929308428,0.19252847897006228,0.24345763819783456,0.2782112270761673,0.2858026557559402
2.2_SMOTENC_5_MNL_mean,2.2_SMOTENC,MNL,0.5411094224924012,0.4597733126622343,0.5047175339739592,0.6268728084156837,0.08456659619450319,0.5518119864976754,0.5758418595410748,31.972925983634987,7.312879048462204,0.19330602646196013,0.2439190797004804,0.27727598411264776,0.2854989097249072
2.2_SMOTENC_6_MNL_mean,2.2_SMOTENC,MNL,0.5406914893617021,0.4595531239040337,0.5042759125335702,0.6263560944479898,0.08423022929340196,0.5529066802651709,0.574719491609572,31.42592239036732,7.457314627828173,0.1925946531707348,0.24375767268193815,0.27789849309108383,0.2857491810562404
2.2_SMOTENC_7_MNL_mean,2.2_SMOTENC,MNL,0.5412613981762918,0.4598092942293103,0.5042926004535141,0.6264464128960179,0.08395872420262665,0.5527138210345047,0.5761182187840921,31.70177942455632,7.493076879460614,0.19264969389850384,0.2437188673990269,0.2775340427764761,0.2860973959259884
2.2_SMOTENC_8_MNL_mean,2.2_SMOTENC,MNL,0.5405015197568389,0.4594783212008755,0.5041838219126294,0.6267156080434088,0.08391608391608392,0.5524890050353751,0.5747925878086342,31.98745790408298,7.51681724485599,0.1927163576263204,0.24426871998430105,0.2777692265526457,0.2852456958367322
2.2_SMOTENC_9_MNL_mean,2.2_SMOTENC,MNL,0.5403115501519757,0.459367207937766,0.5034467953877756,0.6270183852917666,0.0824074074074074,0.5539284349929964,0.5741146040588938,32.267308924367946,7.566759444285228,0.19215553964510407,0.2440105256419785,0.2779223761700402,0.2859115585428769
2.3_ADASYN_10_MNL_mean,2.3_ADASYN,MNL,0.5318009118541034,0.4504063606068059,0.5014061552459762,0.609382047812359,0.08607968519429415,0.5456872280522139,0.5604764813683568,30.065633976060205,7.7293300894653205,0.20411291753073216,0.24193540140274064,0.2742079559409236,0.27974372512560264
2.3_ADASYN_1_MNL_mean,2.3_ADASYN,MNL,0.5321048632218845,0.4507682669790567,0.5018972588459961,0.6094278625667242,0.08650774145981813,0.5466402403938367,0.5604972234958481,29.78281039250243,7.791687241092001,0.2040699231625348,0.2420532635210441,0.2741760836803801,0.2797007296360422
2.3_ADASYN_2_MNL_mean,2.3_ADASYN,MNL,0.5321428571428571,0.4505124412711515,0.5013209919410845,0.6095653481726576,0.08588351431391905,0.545384713865062,0.5612161887329673,29.66784500330685,7.83935377515336,0.2040479249536832,0.24175249350210304,0.27420536374507337,0.2799942177991421
2.3_ADASYN_3_MNL_mean,2.3_ADASYN,MNL,0.5317629179331307,0.450503796100135,0.5016645797728037,0.6092446448703495,0.08631682197155469,0.546001279590531,0.5604524379681051,29.890791303992838,7.878027364875855,0.2041453071782073,0.2421051463129825,0.2743216866068143,0.2794278599019965
2.3_ADASYN_4_MNL_mean,2.3_ADASYN,MNL,0.5319148936170213,0.4503465668033548,0.5011713900308854,0.6095653481726576,0.0858623242042931,0.5451168747998719,0.5608417200365965,29.492166763428248,7.7206687804466565,0.20398341782600798,0.2418849687556393,0.2741045912333772,0.2800270221849804
2.3_ADASYN_5_MNL_mean,2.3_ADASYN,MNL,0.5319148936170213,0.450580865620936,0.5017450032278513,0.6093362399458768,0.08657156910969012,0.5457802802482564,0.5606353731799206,29.90935041221747,7.909810152598621,0.2040988857596651,0.24188072987926595,0.2743574801287212,0.2796629042323444
2.3_ADASYN_6_MNL_mean,2.3_ADASYN,MNL,0.5324468085106383,0.4508189898205602,0.5017831288134766,0.6094278625667242,0.08639842014317453,0.5457570715474209,0.5616926050249211,29.80014982967876,7.88089202126524,0.20408262979680428,0.24178637922824425,0.27420260842864164,0.27992838254631264
2.3_ADASYN_7_MNL_mean,2.3_ADASYN,MNL,0.5319908814589666,0.4506408090287078,0.5017769387474815,0.6096111904940964,0.08661417322834647,0.5455359999999999,0.5608018723923884,29.78570263833273,7.779066438339528,0.20392093279646994,0.2419991554776095,0.2742051900220577,0.2798747217038614
2.3_ADASYN_8_MNL_mean,2.3_ADASYN,MNL,0.5322188449848024,0.4505871671585495,0.501390170396236,0.6093362399458768,0.08577766822775447,0.5460829493087558,0.5611518111518111,29.742397564597997,7.84246439967463,0.2040617873480854,0.2417734642496516,0.2742342721787393,0.2799304762235251
2.3_ADASYN_9_MNL_mean,2.3_ADASYN,MNL,0.5325227963525836,0.4510297542458808,0.5021246305032974,0.6097946287519748,0.08682782437099161,0.546128764145515,0.5613677997150418,29.671441112597627,7.830495441717463,0.20401822566249034,0.2417330603666867,0.2744398938262987,0.2798088201445273
Original_MNL_mean,Original,MNL,0.6212386018237082,0.4674930346287566,0.47894745518715903,0.6361712846347607,0.0,0.5669839186084674,0.6668169352717983,43.013971842801894,13.765260087967686,0.16565157528708158,0.027658698430517548,0.3504973736356544,0.4561923526467427
1.1_RandomUnderSampler_10_dnn_mean,1.1_RandomUnderSampler,dnn,0.5547112462006079,0.4788642187186611,0.5140300033983369,0.5737608206101565,0.10234358540914383,0.61329811782197,0.626054351033374,13.934025148560913,2.0239262682393377,0.1947186306118965,0.19505938440561293,0.2942060589790344,0.3160031735897064
1.1_RandomUnderSampler_1_dnn_mean,1.1_RandomUnderSampler,dnn,0.5438145896656535,0.4720643551541207,0.5069570745055952,0.5703373688770164,0.1004254631168046,0.6040627459407848,0.6134318426818769,139.1935791843408,11.371471967066688,0.1848022669553757,0.20355301797389985,0.3044116228818893,0.30722108483314514
1.1_RandomUnderSampler_2_dnn_mean,1.1_RandomUnderSampler,dnn,0.5599924012158055,0.4805539678303113,0.512332043535426,0.581404033370444,0.09921004075781688,0.6111557310969228,0.6304460660960618,-29.702163205969423,-3.820727505583895,0.1900344297289848,0.18795912712812424,0.2970152884721756,0.3249791353940964
1.1_RandomUnderSampler_3_dnn_mean,1.1_RandomUnderSampler,dnn,0.5486626139817629,0.4750782791249792,0.5121480348842213,0.5779141090519198,0.1018831484061966,0.5941992755076178,0.626316583534183,56.859423868297995,-9.758832768290342,0.1931172400712967,0.19990439862012865,0.279993548989296,0.3269724935293198
1.1_RandomUnderSampler_4_dnn_mean,1.1_RandomUnderSampler,dnn,0.5539437689969605,0.4769512038811302,0.5122924942521527,0.5729376568341653,0.1030866641784339,0.6004894290123484,0.6312910654995727,207.02441745299708,15.766200191044225,0.19348767399787906,0.19033250361680984,0.2871215432882309,0.32904707789421084
1.1_RandomUnderSampler_5_dnn_mean,1.1_RandomUnderSampler,dnn,0.5439285714285715,0.4736476482969641,0.5134250325704727,0.5745456157122643,0.10284424877919864,0.5967626500551667,0.6204380786412262,-9.161584905499014,12.371463565573844,0.19542573690414428,0.2079004481434822,0.2833350211381912,0.3133264720439911
1.1_RandomUnderSampler_6_dnn_mean,1.1_RandomUnderSampler,dnn,0.5550721884498481,0.4803675160181385,0.5173515697559438,0.5796476731431364,0.10395072058632923,0.6087564611888727,0.6291152091542158,-23.0862298587496,-10.239898939875216,0.19025208204984664,0.199239643663168,0.28517224490642545,0.3253243684768677
1.1_RandomUnderSampler_7_dnn_mean,1.1_RandomUnderSampler,dnn,0.5580851063829788,0.4797172658448031,0.5157731800700079,0.5758164682632776,0.10360481057886503,0.6069757495371472,0.632472034999923,-31.643881184412326,-5.849236794367303,0.19671013206243515,0.18750303834676746,0.2937237322330475,0.32204963862895963
1.1_RandomUnderSampler_8_dnn_mean,1.1_RandomUnderSampler,dnn,0.5444718844984803,0.4732972837389805,0.5096998827975454,0.5815048525672518,0.09773937301737637,0.6044080268775489,0.6095368824937448,1.4630620474500349,-inf,0.1924418479204178,0.20577346831560134,0.2890846610069275,0.31268866956233976
1.1_RandomUnderSampler_9_dnn_mean,1.1_RandomUnderSampler,dnn,0.5568958966565349,0.4796680665804859,0.5116597786902489,0.5794050318137195,0.10208049087558664,0.6043767275153948,0.6328100161172427,213.951100724271,-5.591149452225598,0.1852123022079468,0.1907159954309464,0.2941438168287277,0.32991530299186705
1.2_One-SidedSelection_10_dnn_mean,1.2_One-SidedSelection,dnn,0.7087082066869301,0.5105816217596237,0.5071844251119109,0.5464028131413563,0.003181348653403914,0.7264054978141075,0.7663368274296269,41.767889744611935,3.4139812131067644,0.1335264228284359,0.047963515669107434,0.35539385974407195,0.4631160646677017
1.2_One-SidedSelection_1_dnn_mean,1.2_One-SidedSelection,dnn,0.7118199088145897,0.5131040512854474,0.5087911013577333,0.545633789804466,0.0049631851244654685,0.7338043281412312,0.7680149020716268,-27.32884156889878,-1.7072117424031423,0.12901553362607954,0.05176008529961109,0.3633342981338501,0.4558906227350235
1.2_One-SidedSelection_2_dnn_mean,1.2_One-SidedSelection,dnn,0.7133396656534954,0.5144984797047556,0.5100101312250909,0.5503651218106644,0.004299199456743929,0.7321016888250423,0.7712279087265714,160.3548584437249,-0.7479966233076757,0.13158906400203704,0.05059054978191853,0.3534536272287369,0.464366227388382
1.2_One-SidedSelection_3_dnn_mean,1.2_One-SidedSelection,dnn,0.7105547112462005,0.5147732602090701,0.5098612640153194,0.5537841966166812,0.00836169606538687,0.7295085506530692,0.7674385975011427,45.0459026334249,4.04070588694429,0.1319756604731083,0.05062999874353409,0.3636139154434204,0.4537802964448929
1.2_One-SidedSelection_4_dnn_mean,1.2_One-SidedSelection,dnn,0.7140045592705168,0.5162985900224349,0.5126375511987245,0.559698870905345,0.003654808110097468,0.7306275716318643,0.7712131094424326,42.83903193381601,8.923270614045652,0.13304703012108804,0.054582708328962316,0.3519307345151901,0.4604396253824234
1.2_One-SidedSelection_5_dnn_mean,1.2_One-SidedSelection,dnn,0.7118541033434651,0.5154244248162855,0.511135062517208,0.5601139661245039,0.00433923973673798,0.7279656081660428,0.7692788852378575,-44.04126073315042,24.559175343994337,0.1361232005059719,0.05071536041796208,0.34753409028053284,0.4656275808811188
1.2_One-SidedSelection_6_dnn_mean,1.2_One-SidedSelection,dnn,0.7115501519756839,0.5125908842671241,0.5073185257216853,0.5424486266435404,0.007668289018341589,0.7300400899615311,0.7702065314450839,10.470491056310019,7.632721737918433,0.12731607183814048,0.05611501894891262,0.3502566695213318,0.46631178855896
1.2_One-SidedSelection_7_dnn_mean,1.2_One-SidedSelection,dnn,0.7112537993920973,0.5122700405153644,0.50841920157587,0.5429944330451715,0.004485302279165485,0.7335654536452529,0.7680349730918683,-425.3579951776037,-20.083802752776425,0.12916710451245308,0.051705697923898696,0.3602647721767426,0.4588621318340301
1.2_One-SidedSelection_8_dnn_mean,1.2_One-SidedSelection,dnn,0.7183928571428572,0.5223904816993528,0.5191031215940928,0.5736007673683249,0.004998792497805762,0.7392702339039433,0.7716921330273367,-83.15471340116903,7.272701392896557,0.13993787840008734,0.051538820192217824,0.3537970155477524,0.4547263622283936
1.2_One-SidedSelection_9_dnn_mean,1.2_One-SidedSelection,dnn,0.7138753799392097,0.517196723466411,0.5134291152527056,0.5621238483570024,0.003614125349275139,0.7343282403448761,0.7687206798144905,-27.514007041363406,3.1200870729486763,0.1368280567228794,0.0539848480373621,0.3633479386568069,0.4458389520645142
1.3_NeighbourhoodCleaningRule_10_dnn_mean,1.3_NeighbourhoodCleaningRule,dnn,0.7247530395136776,0.53955893561229,0.5454274352370094,0.6505052854557472,0.0020700438124960537,0.7340438316124701,0.7716165815684468,210.15582194353502,-77.94109402698108,0.17228594720363616,0.04201617203652859,0.3320435255765915,0.4536541819572449
1.3_NeighbourhoodCleaningRule_1_dnn_mean,1.3_NeighbourhoodCleaningRule,dnn,0.7264627659574467,0.5402329365067307,0.5450680810834843,0.6481704437472672,0.0018330396162782442,0.7392526634017854,0.7716755992615919,235.40244416476662,-0.31501307493671377,0.1670650988817215,0.0411859679967165,0.3459606766700745,0.4457882761955261
1.3_NeighbourhoodCleaningRule_2_dnn_mean,1.3_NeighbourhoodCleaningRule,dnn,0.7263297872340424,0.5406665065722558,0.546858540419452,0.6520603637624288,0.0006825938566552901,0.7384424036569577,0.7714806650129821,-204.54644678386128,-7.671278113191514,0.17331367433071138,0.04423373714089394,0.3398403346538544,0.4426120787858963
1.3_NeighbourhoodCleaningRule_3_dnn_mean,1.3_NeighbourhoodCleaningRule,dnn,0.7258320668693009,0.540704409237331,0.5482225820757959,0.6547151788969405,0.0006920488708082531,0.7347620913659477,0.7726483178156273,-28.01745961729979,-5.2953394916109024,0.17746105045080185,0.04073023982346058,0.33497035801410674,0.4468381226062775
1.3_NeighbourhoodCleaningRule_4_dnn_mean,1.3_NeighbourhoodCleaningRule,dnn,0.7263259878419452,0.5397327274416998,0.5436807557414018,0.6458371803674311,0.0018489112447422579,0.7392708305664282,0.7719739875881977,-10.818532260323412,-17.895110928482186,0.16402680277824402,0.04457452148199082,0.34696446657180785,0.4444341897964478
1.3_NeighbourhoodCleaningRule_5_dnn_mean,1.3_NeighbourhoodCleaningRule,dnn,0.7254673252279635,0.5405104044655993,0.5467734134530231,0.6541531290021152,0.002294928565106084,0.7327625631363366,0.77283099715884,35.912116431621925,0.03384538344432407,0.17472844421863554,0.04346719235181808,0.3310329347848892,0.4507713407278061
1.3_NeighbourhoodCleaningRule_6_dnn_mean,1.3_NeighbourhoodCleaningRule,dnn,0.7277545592705168,0.5418383239228385,0.5472710805017849,0.6530284569284751,0.00205363396119384,0.7380018549243171,0.7742693498773678,660.7042437343043,-8.673013468114785,0.17089498043060306,0.04325149804353714,0.3398199677467346,0.4460334926843643
1.3_NeighbourhoodCleaningRule_7_dnn_mean,1.3_NeighbourhoodCleaningRule,dnn,0.7251785714285715,0.54050920751578,0.5465293007828206,0.6550802451532443,0.002526384442995577,0.7325719824790393,0.7718582179878408,-363.43960172294464,-2.860716345064352,0.17491521686315534,0.040604156255722036,0.3276035040616989,0.4568767249584198
1.3_NeighbourhoodCleaningRule_8_dnn_mean,1.3_NeighbourhoodCleaningRule,dnn,0.7266071428571429,0.540806481940705,0.5453159758341533,0.6506851339736613,0.003188431438281847,0.7352839167517687,0.7740684455991083,1172.3328232234273,-6.955698686170219,0.16921596974134445,0.04223162941634655,0.3311532109975815,0.4573990136384964
